item,lemma,tense,person,verbNum,verb
87,correr,Imperfect,3,pl,corrían
87,correr,Pres,3,sg,corre
87,correr,Pres,3,pl,corren
87,correr,Fut,3,sg,correrá
87,correr,Fut,3,pl,correrán
88,llegar,Past,3,sg,llegó
88,llegar,Past,3,pl,llegaron
88,llegar,Imperfect,3,sg,llegaba
88,llegar,Imperfect,3,pl,llegaban
88,llegar,Pres,3,sg,llega
88,llegar,Pres,3,pl,llegan
88,llegar,Fut,3,sg,llegará
88,llegar,Fut,3,pl,llegarán
89,pedir,Past,3,sg,pidió
89,pedir,Past,3,pl,pidieron
89,pedir,Imperfect,3,sg,pedía
89,pedir,Imperfect,3,pl,pedían
89,pedir,Pres,3,sg,pide
89,pedir,Pres,3,pl,piden
89,pedir,Fut,3,sg,pedirá
89,pedir,Fut,3,pl,pedirán
90,caer,Past,3,sg,cayó
90,caer,Past,3,pl,cayeron
90,caer,Imperfect,3,sg,caía
90,caer,Imperfect,3,pl,caían
90,caer,Pres,3,sg,cae
90,caer,Pres,3,pl,caen
90,caer,Fut,3,sg,caerá
90,caer,Fut,3,pl,caerán
91,lucir,Past,3,sg,lució
91,lucir,Past,3,pl,lucieron
91,lucir,Imperfect,3,sg,lucía
91,lucir,Imperfect,3,pl,lucían
91,lucir,Pres,3,sg,luce
91,lucir,Pres,3,pl,lucen
91,lucir,Fut,3,sg,lucirá
91,lucir,Fut,3,pl,lucirán
92,jugar,Past,3,sg,jugó
92,jugar,Past,3,pl,jugaron
92,jugar,Imperfect,3,sg,jugaba
92,jugar,Imperfect,3,pl,jugaban
92,jugar,Pres,3,sg,juega
92,jugar,Pres,3,pl,juegan
92,jugar,Fut,3,sg,jugará
92,jugar,Fut,3,pl,jugarán
93,traer,Past,3,sg,trajo
93,traer,Past,3,pl,trajeron
93,traer,Imperfect,3,sg,traía
93,traer,Imperfect,3,pl,traían
93,traer,Pres,3,sg,trae
93,traer,Pres,3,pl,traen
93,traer,Fut,3,sg,traerá
93,traer,Fut,3,pl,traerán
94,aprovechar,Past,3,sg,aprovechó
94,aprovechar,Past,3,pl,aprovecharon
94,aprovechar,Imperfect,3,sg,aprovechaba
94,aprovechar,Imperfect,3,pl,aprovechaban
94,aprovechar,Pres,3,sg,aprovecha
94,aprovechar,Pres,3,pl,aprovechan
94,aprovechar,Fut,3,sg,aprovechará
94,aprovechar,Fut,3,pl,aprovecharán
95,desmontar,Past,3,sg,desmontó
95,desmontar,Past,3,pl,desmontaron
95,desmontar,Imperfect,3,sg,desmontaba
95,desmontar,Imperfect,3,pl,desmontaban
95,desmontar,Pres,3,sg,desmonta
95,desmontar,Pres,3,pl,desmontan
95,desmontar,Fut,3,sg,desmontará
95,desmontar,Fut,3,pl,desmontarán
96,topar,Past,3,sg,topó
96,topar,Past,3,pl,toparon
96,topar,Imperfect,3,sg,topaba
96,topar,Imperfect,3,pl,topaban
96,topar,Pres,3,sg,topa
96,topar,Pres,3,pl,topan
96,topar,Fut,3,sg,topará
96,topar,Fut,3,pl,toparán
97,esconder,Past,3,sg,escondió
97,esconder,Past,3,pl,escondieron
97,esconder,Imperfect,3,sg,escondía
97,esconder,Imperfect,3,pl,escondían
97,esconder,Pres,3,sg,esconde
97,esconder,Pres,3,pl,esconden
97,esconder,Fut,3,sg,esconderá
97,esconder,Fut,3,pl,esconderán
98,apresurar,Past,3,sg,apresuró
98,apresurar,Past,3,pl,apresuraron
98,apresurar,Imperfect,3,sg,apresuraba
98,apresurar,Imperfect,3,pl,apresuraban
98,apresurar,Pres,3,sg,apresura
98,apresurar,Pres,3,pl,apresuran
98,apresurar,Fut,3,sg,apresurará
98,apresurar,Fut,3,pl,apresurarán
99,abroncar,Past,3,sg,abroncó
99,abroncar,Past,3,pl,abroncaron
99,abroncar,Imperfect,3,sg,abroncaba
99,abroncar,Imperfect,3,pl,abroncaban
99,abroncar,Pres,3,sg,abronca
99,abroncar,Pres,3,pl,abroncan
99,abroncar,Fut,3,sg,abroncará
99,abroncar,Fut,3,pl,abroncarán
100,redimir,Past,3,sg,redimió
100,redimir,Past,3,pl,redimieron
100,redimir,Imperfect,3,sg,redimía
100,redimir,Imperfect,3,pl,redimían
100,redimir,Pres,3,sg,redime
100,redimir,Pres,3,pl,redimen
100,redimir,Fut,3,sg,redimirá
100,redimir,Fut,3,pl,redimirán
101,conocer,Past,3,sg,conoció
101,conocer,Past,3,pl,conocieron
101,conocer,Imperfect,3,sg,conocía
101,conocer,Imperfect,3,pl,conocían
101,conocer,Pres,3,sg,conoce
101,conocer,Pres,3,pl,conocen
101,conocer,Fut,3,sg,conocerá
101,conocer,Fut,3,pl,conocerán
102,granjear,Past,3,sg,granjeó
102,granjear,Past,3,pl,granjearon
102,granjear,Imperfect,3,sg,granjeaba
102,granjear,Imperfect,3,pl,granjeaban
102,granjear,Pres,3,sg,granjea
102,granjear,Pres,3,pl,granjean
102,granjear,Fut,3,sg,granjeará
102,granjear,Fut,3,pl,granjearán
103,revelar,Past,3,sg,reveló
103,revelar,Past,3,pl,revelaron
103,revelar,Imperfect,3,sg,revelaba
103,revelar,Imperfect,3,pl,revelaban
103,revelar,Pres,3,sg,revela
103,revelar,Pres,3,pl,revelan
103,revelar,Fut,3,sg,revelará
103,revelar,Fut,3,pl,revelarán
104,descollar,Past,3,sg,descolló
104,descollar,Past,3,pl,descollaron
104,descollar,Imperfect,3,sg,descollaba
104,descollar,Imperfect,3,pl,descollaban
104,descollar,Pres,3,sg,descuella
104,descollar,Pres,3,pl,descuellan
104,descollar,Fut,3,sg,descollará
104,descollar,Fut,3,pl,descollarán
105,acercar,Past,3,sg,acercó
105,acercar,Past,3,pl,acercaron
105,acercar,Imperfect,3,sg,acercaba
105,acercar,Imperfect,3,pl,acercaban
105,acercar,Pres,3,sg,acerca
105,acercar,Pres,3,pl,acercan
105,acercar,Fut,3,sg,acercará
105,acercar,Fut,3,pl,acercarán
106,precisar,Past,3,sg,precisó
106,precisar,Past,3,pl,precisaron
106,precisar,Imperfect,3,sg,precisaba
106,precisar,Imperfect,3,pl,precisaban
106,precisar,Pres,3,sg,precisa
106,precisar,Pres,3,pl,precisan
106,precisar,Fut,3,sg,precisará
106,precisar,Fut,3,pl,precisarán
107,exigir,Past,3,sg,exigió
107,exigir,Past,3,pl,exigieron
107,exigir,Imperfect,3,sg,exigía
107,exigir,Imperfect,3,pl,exigían
107,exigir,Pres,3,sg,exige
107,exigir,Pres,3,pl,exigen
107,exigir,Fut,3,sg,exigirá
107,exigir,Fut,3,pl,exigirán
108,adoptar,Past,3,sg,adoptó
108,adoptar,Past,3,pl,adoptaron
108,adoptar,Imperfect,3,sg,adoptaba
108,adoptar,Imperfect,3,pl,adoptaban
108,adoptar,Pres,3,sg,adopta
108,adoptar,Pres,3,pl,adoptan
108,adoptar,Fut,3,sg,adoptará
108,adoptar,Fut,3,pl,adoptarán
109,perseguir,Past,3,sg,persiguió
109,perseguir,Past,3,pl,persiguieron
109,perseguir,Imperfect,3,sg,perseguía
109,perseguir,Imperfect,3,pl,perseguían
109,perseguir,Pres,3,sg,persigue
109,perseguir,Pres,3,pl,persiguen
109,perseguir,Fut,3,sg,perseguirá
109,perseguir,Fut,3,pl,perseguirán
110,dirigir,Past,3,sg,dirigió
110,dirigir,Past,3,pl,dirigieron
110,dirigir,Imperfect,3,sg,dirigía
110,dirigir,Imperfect,3,pl,dirigían
110,dirigir,Pres,3,sg,dirige
110,dirigir,Pres,3,pl,dirigen
110,dirigir,Fut,3,sg,dirigirá
110,dirigir,Fut,3,pl,dirigirán
111,alzar,Past,3,sg,alzó
111,alzar,Past,3,pl,alzaron
111,alzar,Imperfect,3,sg,alzaba
111,alzar,Imperfect,3,pl,alzaban
111,alzar,Pres,3,sg,alza
111,alzar,Pres,3,pl,alzan
111,alzar,Fut,3,sg,alzará
111,alzar,Fut,3,pl,alzarán
112,invertir,Past,3,sg,invirtió
112,invertir,Past,3,pl,invirtieron
112,invertir,Imperfect,3,sg,invertía
112,invertir,Imperfect,3,pl,invertían
112,invertir,Pres,3,sg,invierte
112,invertir,Pres,3,pl,invierten
112,invertir,Fut,3,sg,invertirá
112,invertir,Fut,3,pl,invertirán
113,afrontar,Past,3,sg,afrontó
113,afrontar,Past,3,pl,afrontaron
113,afrontar,Imperfect,3,sg,afrontaba
113,afrontar,Imperfect,3,pl,afrontaban
113,afrontar,Pres,3,sg,afronta
113,afrontar,Pres,3,pl,afrontan
113,afrontar,Fut,3,sg,afrontará
113,afrontar,Fut,3,pl,afrontarán
114,aprender,Past,3,sg,aprendió
114,aprender,Past,3,pl,aprendieron
114,aprender,Imperfect,3,sg,aprendía
114,aprender,Imperfect,3,pl,aprendían
114,aprender,Pres,3,sg,aprende
114,aprender,Pres,3,pl,aprenden
114,aprender,Fut,3,sg,aprenderá
114,aprender,Fut,3,pl,aprenderán
115,servir,Past,3,sg,sirvió
115,servir,Past,3,pl,sirvieron
115,servir,Imperfect,3,sg,servía
115,servir,Imperfect,3,pl,servían
115,servir,Pres,3,sg,sirve
115,servir,Pres,3,pl,sirven
115,servir,Fut,3,sg,servirá
115,servir,Fut,3,pl,servirán
116,dar,Past,3,sg,dio
116,dar,Past,3,pl,dieron
116,dar,Imperfect,3,sg,daba
116,dar,Imperfect,3,pl,daban
116,dar,Pres,3,sg,da
116,dar,Pres,3,pl,dan
116,dar,Fut,3,sg,dará
116,dar,Fut,3,pl,darán
117,enfrentar,Past,3,sg,enfrentó
117,enfrentar,Past,3,pl,enfrentaron
117,enfrentar,Imperfect,3,sg,enfrentaba
117,enfrentar,Imperfect,3,pl,enfrentaban
117,enfrentar,Pres,3,sg,enfrenta
117,enfrentar,Pres,3,pl,enfrentan
117,enfrentar,Fut,3,sg,enfrentará
117,enfrentar,Fut,3,pl,enfrentarán
118,existir,Past,3,sg,existió
118,existir,Past,3,pl,existieron
118,existir,Imperfect,3,sg,existía
118,existir,Imperfect,3,pl,existían
118,existir,Pres,3,sg,existe
118,existir,Pres,3,pl,existen
118,existir,Fut,3,sg,existirá
118,existir,Fut,3,pl,existirán
119,seguir,Past,3,sg,siguió
119,seguir,Past,3,pl,siguieron
119,seguir,Imperfect,3,sg,seguía
119,seguir,Imperfect,3,pl,seguían
119,seguir,Pres,3,sg,sigue
119,seguir,Pres,3,pl,siguen
119,seguir,Fut,3,sg,seguirá
119,seguir,Fut,3,pl,seguirán
120,transformar,Past,3,sg,transformó
120,transformar,Past,3,pl,transformaron
120,transformar,Imperfect,3,sg,transformaba
120,transformar,Imperfect,3,pl,transformaban
120,transformar,Pres,3,sg,transforma
120,transformar,Pres,3,pl,transforman
120,transformar,Fut,3,sg,transformará
120,transformar,Fut,3,pl,transformarán
121,presentar,Past,3,sg,presentó
121,presentar,Past,3,pl,presentaron
121,presentar,Imperfect,3,sg,presentaba
121,presentar,Imperfect,3,pl,presentaban
121,presentar,Pres,3,sg,presenta
121,presentar,Pres,3,pl,presentan
121,presentar,Fut,3,sg,presentará
121,presentar,Fut,3,pl,presentarán
122,asegurar,Past,3,sg,aseguró
122,asegurar,Past,3,pl,aseguraron
122,asegurar,Imperfect,3,sg,aseguraba
122,asegurar,Imperfect,3,pl,aseguraban
122,asegurar,Pres,3,sg,asegura
122,asegurar,Pres,3,pl,aseguran
122,asegurar,Fut,3,sg,asegurará
122,asegurar,Fut,3,pl,asegurarán
123,suscitar,Past,3,sg,suscitó
123,suscitar,Past,3,pl,suscitaron
123,suscitar,Imperfect,3,sg,suscitaba
123,suscitar,Imperfect,3,pl,suscitaban
123,suscitar,Pres,3,sg,suscita
123,suscitar,Pres,3,pl,suscitan
123,suscitar,Fut,3,sg,suscitará
123,suscitar,Fut,3,pl,suscitarán
124,equivocar,Past,3,sg,equivocó
124,equivocar,Past,3,pl,equivocaron
124,equivocar,Imperfect,3,sg,equivocaba
124,equivocar,Imperfect,3,pl,equivocaban
124,equivocar,Pres,3,sg,equivoca
124,equivocar,Pres,3,pl,equivocan
124,equivocar,Fut,3,sg,equivocará
124,equivocar,Fut,3,pl,equivocarán
125,invitar,Past,3,sg,invitó
125,invitar,Past,3,pl,invitaron
125,invitar,Imperfect,3,sg,invitaba
125,invitar,Imperfect,3,pl,invitaban
125,invitar,Pres,3,sg,invita
125,invitar,Pres,3,pl,invitan
125,invitar,Fut,3,sg,invitará
125,invitar,Fut,3,pl,invitarán
126,observar,Past,3,sg,observó
126,observar,Past,3,pl,observaron
126,observar,Imperfect,3,sg,observaba
126,observar,Imperfect,3,pl,observaban
126,observar,Pres,3,sg,observa
126,observar,Pres,3,pl,observan
126,observar,Fut,3,sg,observará
126,observar,Fut,3,pl,observarán
127,concluir,Past,3,sg,concluyó
127,concluir,Past,3,pl,concluyeron
127,concluir,Imperfect,3,sg,concluía
127,concluir,Imperfect,3,pl,concluían
127,concluir,Pres,3,sg,concluye
127,concluir,Pres,3,pl,concluyen
127,concluir,Fut,3,sg,concluirá
127,concluir,Fut,3,pl,concluirán
128,comparar,Past,3,sg,comparó
128,comparar,Past,3,pl,compararon
128,comparar,Imperfect,3,sg,comparaba
128,comparar,Imperfect,3,pl,comparaban
128,comparar,Pres,3,sg,compara
128,comparar,Pres,3,pl,comparan
128,comparar,Fut,3,sg,comparará
128,comparar,Fut,3,pl,compararán
129,prestar,Past,3,sg,prestó
129,prestar,Past,3,pl,prestaron
129,prestar,Imperfect,3,sg,prestaba
129,prestar,Imperfect,3,pl,prestaban
129,prestar,Pres,3,sg,presta
129,prestar,Pres,3,pl,prestan
129,prestar,Fut,3,sg,prestará
129,prestar,Fut,3,pl,prestarán
130,padecer,Past,3,sg,padeció
130,padecer,Past,3,pl,padecieron
130,padecer,Imperfect,3,sg,padecía
130,padecer,Imperfect,3,pl,padecían
130,padecer,Pres,3,sg,padece
130,padecer,Pres,3,pl,padecen
130,padecer,Fut,3,sg,padecerá
130,padecer,Fut,3,pl,padecerán
131,erradicar,Past,3,sg,erradicó
131,erradicar,Past,3,pl,erradicaron
131,erradicar,Imperfect,3,sg,erradicaba
131,erradicar,Imperfect,3,pl,erradicaban
131,erradicar,Pres,3,sg,erradica
131,erradicar,Pres,3,pl,erradican
131,erradicar,Fut,3,sg,erradicará
131,erradicar,Fut,3,pl,erradicarán
132,caber,Past,3,sg,cupo
132,caber,Past,3,pl,cupieron
132,caber,Imperfect,3,sg,cabía
132,caber,Imperfect,3,pl,cabían
132,caber,Pres,3,sg,cabe
132,caber,Pres,3,pl,caben
132,caber,Fut,3,sg,cabrá
132,caber,Fut,3,pl,cabrán
133,evitar,Past,3,sg,evitó
133,evitar,Past,3,pl,evitaron
133,evitar,Imperfect,3,sg,evitaba
133,evitar,Imperfect,3,pl,evitaban
133,evitar,Pres,3,sg,evita
133,evitar,Pres,3,pl,evitan
133,evitar,Fut,3,sg,evitará
133,evitar,Fut,3,pl,evitarán
134,combatir,Past,3,sg,combatió
134,combatir,Past,3,pl,combatieron
134,combatir,Imperfect,3,sg,combatía
134,combatir,Imperfect,3,pl,combatían
134,combatir,Pres,3,sg,combate
134,combatir,Pres,3,pl,combaten
134,combatir,Fut,3,sg,combatirá
134,combatir,Fut,3,pl,combatirán
135,matar,Past,3,sg,mató
135,matar,Past,3,pl,mataron
135,matar,Imperfect,3,sg,mataba
135,matar,Imperfect,3,pl,mataban
135,matar,Pres,3,sg,mata
135,matar,Pres,3,pl,matan
135,matar,Fut,3,sg,matará
135,matar,Fut,3,pl,matarán
136,temblar,Past,3,sg,tembló
136,temblar,Past,3,pl,temblaron
136,temblar,Imperfect,3,sg,temblaba
136,temblar,Imperfect,3,pl,temblaban
136,temblar,Pres,3,sg,tiembla
136,temblar,Pres,3,pl,tiemblan
136,temblar,Fut,3,sg,temblará
136,temblar,Fut,3,pl,temblarán
137,construir,Past,3,sg,construyó
137,construir,Past,3,pl,construyeron
137,construir,Imperfect,3,sg,construía
137,construir,Imperfect,3,pl,construían
137,construir,Pres,3,sg,construye
137,construir,Pres,3,pl,construyen
137,construir,Fut,3,sg,construirá
137,construir,Fut,3,pl,construirán
138,actuar,Past,3,sg,actuó
138,actuar,Past,3,pl,actuaron
138,actuar,Imperfect,3,sg,actuaba
138,actuar,Imperfect,3,pl,actuaban
138,actuar,Pres,3,sg,actúa
138,actuar,Pres,3,pl,actúan
138,actuar,Fut,3,sg,actuará
138,actuar,Fut,3,pl,actuarán
139,aparecer,Past,3,sg,apareció
139,aparecer,Past,3,pl,aparecieron
139,aparecer,Imperfect,3,sg,aparecía
139,aparecer,Imperfect,3,pl,aparecían
139,aparecer,Pres,3,sg,aparece
139,aparecer,Pres,3,pl,aparecen
139,aparecer,Fut,3,sg,aparecerá
139,aparecer,Fut,3,pl,aparecerán
140,manifestar,Past,3,sg,manifestó
140,manifestar,Past,3,pl,manifestaron
140,manifestar,Imperfect,3,sg,manifestaba
140,manifestar,Imperfect,3,pl,manifestaban
140,manifestar,Pres,3,sg,manifiesta
140,manifestar,Pres,3,pl,manifiestan
140,manifestar,Fut,3,sg,manifestará
140,manifestar,Fut,3,pl,manifestarán
141,identificar,Past,3,sg,identificó
141,identificar,Past,3,pl,identificaron
141,identificar,Imperfect,3,sg,identificaba
141,identificar,Imperfect,3,pl,identificaban
141,identificar,Pres,3,sg,identifica
141,identificar,Pres,3,pl,identifican
141,identificar,Fut,3,sg,identificará
141,identificar,Fut,3,pl,identificarán
142,sobrevivir,Past,3,sg,sobrevivió
142,sobrevivir,Past,3,pl,sobrevivieron
142,sobrevivir,Imperfect,3,sg,sobrevivía
142,sobrevivir,Imperfect,3,pl,sobrevivían
142,sobrevivir,Pres,3,sg,sobrevive
142,sobrevivir,Pres,3,pl,sobreviven
142,sobrevivir,Fut,3,sg,sobrevivirá
142,sobrevivir,Fut,3,pl,sobrevivirán
143,leer,Past,3,sg,leyó
143,leer,Past,3,pl,leyeron
143,leer,Imperfect,3,sg,leía
143,leer,Imperfect,3,pl,leían
143,leer,Pres,3,sg,lee
143,leer,Pres,3,pl,leen
143,leer,Fut,3,sg,leerá
143,leer,Fut,3,pl,leerán
144,proponer,Past,3,sg,propuso
144,proponer,Past,3,pl,propusieron
144,proponer,Imperfect,3,sg,proponía
144,proponer,Imperfect,3,pl,proponían
144,proponer,Pres,3,sg,propone
144,proponer,Pres,3,pl,proponen
144,proponer,Fut,3,sg,propondrá
144,proponer,Fut,3,pl,propondrán
145,mejorar,Past,3,sg,mejoró
145,mejorar,Past,3,pl,mejoraron
145,mejorar,Imperfect,3,sg,mejoraba
145,mejorar,Imperfect,3,pl,mejoraban
145,mejorar,Pres,3,sg,mejora
145,mejorar,Pres,3,pl,mejoran
145,mejorar,Fut,3,sg,mejorará
145,mejorar,Fut,3,pl,mejorarán
146,registrar,Past,3,sg,registró
146,registrar,Past,3,pl,registraron
146,registrar,Imperfect,3,sg,registraba
146,registrar,Imperfect,3,pl,registraban
146,registrar,Pres,3,sg,registra
146,registrar,Pres,3,pl,registran
146,registrar,Fut,3,sg,registrará
146,registrar,Fut,3,pl,registrarán
147,obtener,Past,3,sg,obtuvo
147,obtener,Past,3,pl,obtuvieron
147,obtener,Imperfect,3,sg,obtenía
147,obtener,Imperfect,3,pl,obtenían
147,obtener,Pres,3,sg,obtiene
147,obtener,Pres,3,pl,obtienen
147,obtener,Fut,3,sg,obtendrá
147,obtener,Fut,3,pl,obtendrán
148,vender,Past,3,sg,vendió
148,vender,Past,3,pl,vendieron
148,vender,Imperfect,3,sg,vendía
148,vender,Imperfect,3,pl,vendían
148,vender,Pres,3,sg,vende
148,vender,Pres,3,pl,venden
148,vender,Fut,3,sg,venderá
148,vender,Fut,3,pl,venderán
149,participar,Past,3,sg,participó
149,participar,Past,3,pl,participaron
149,participar,Imperfect,3,sg,participaba
149,participar,Imperfect,3,pl,participaban
149,participar,Pres,3,sg,participa
149,participar,Pres,3,pl,participan
149,participar,Fut,3,sg,participará
149,participar,Fut,3,pl,participarán
150,desarrollar,Past,3,sg,desarrolló
150,desarrollar,Past,3,pl,desarrollaron
150,desarrollar,Imperfect,3,sg,desarrollaba
150,desarrollar,Imperfect,3,pl,desarrollaban
150,desarrollar,Pres,3,sg,desarrolla
150,desarrollar,Pres,3,pl,desarrollan
150,desarrollar,Fut,3,sg,desarrollará
150,desarrollar,Fut,3,pl,desarrollarán
151,deber,Past,3,sg,debió
151,deber,Past,3,pl,debieron
151,deber,Imperfect,3,sg,debía
151,deber,Imperfect,3,pl,debían
151,deber,Pres,3,sg,debe
151,deber,Pres,3,pl,deben
151,deber,Fut,3,sg,deberá
151,deber,Fut,3,pl,deberán
152,circular,Past,3,sg,circuló
152,circular,Past,3,pl,circularon
152,circular,Imperfect,3,sg,circulaba
152,circular,Imperfect,3,pl,circulaban
152,circular,Pres,3,sg,circula
152,circular,Pres,3,pl,circulan
152,circular,Fut,3,sg,circulará
152,circular,Fut,3,pl,circularán
153,concebir,Past,3,sg,concibió
153,concebir,Past,3,pl,concibieron
153,concebir,Imperfect,3,sg,concebía
153,concebir,Imperfect,3,pl,concebían
153,concebir,Pres,3,sg,concibe
153,concebir,Pres,3,pl,conciben
153,concebir,Fut,3,sg,concebirá
153,concebir,Fut,3,pl,concebirán
154,faltar,Past,3,sg,faltó
154,faltar,Past,3,pl,faltaron
154,faltar,Imperfect,3,sg,faltaba
154,faltar,Imperfect,3,pl,faltaban
154,faltar,Pres,3,sg,falta
154,faltar,Pres,3,pl,faltan
154,faltar,Fut,3,sg,faltará
154,faltar,Fut,3,pl,faltarán
155,resolver,Past,3,sg,resolvió
155,resolver,Past,3,pl,resolvieron
155,resolver,Imperfect,3,sg,resolvía
155,resolver,Imperfect,3,pl,resolvían
155,resolver,Pres,3,sg,resuelve
155,resolver,Pres,3,pl,resuelven
155,resolver,Fut,3,sg,resolverá
155,resolver,Fut,3,pl,resolverán
156,extender,Past,3,sg,extendió
156,extender,Past,3,pl,extendieron
156,extender,Imperfect,3,sg,extendía
156,extender,Imperfect,3,pl,extendían
156,extender,Pres,3,sg,extiende
156,extender,Pres,3,pl,extienden
156,extender,Fut,3,sg,extenderá
156,extender,Fut,3,pl,extenderán
157,celebrar,Past,3,sg,celebró
157,celebrar,Past,3,pl,celebraron
157,celebrar,Imperfect,3,sg,celebraba
157,celebrar,Imperfect,3,pl,celebraban
157,celebrar,Pres,3,sg,celebra
157,celebrar,Pres,3,pl,celebran
157,celebrar,Fut,3,sg,celebrará
157,celebrar,Fut,3,pl,celebrarán
158,triunfar,Past,3,sg,triunfó
158,triunfar,Past,3,pl,triunfaron
158,triunfar,Imperfect,3,sg,triunfaba
158,triunfar,Imperfect,3,pl,triunfaban
158,triunfar,Pres,3,sg,triunfa
158,triunfar,Pres,3,pl,triunfan
158,triunfar,Fut,3,sg,triunfará
158,triunfar,Fut,3,pl,triunfarán
159,crear,Past,3,sg,creó
159,crear,Past,3,pl,crearon
159,crear,Imperfect,3,sg,creaba
159,crear,Imperfect,3,pl,creaban
159,crear,Pres,3,sg,crea
159,crear,Pres,3,pl,crean
159,crear,Fut,3,sg,creará
159,crear,Fut,3,pl,crearán
160,reunir,Past,3,sg,reunió
160,reunir,Past,3,pl,reunieron
160,reunir,Imperfect,3,sg,reunía
160,reunir,Imperfect,3,pl,reunían
160,reunir,Pres,3,sg,reúne
160,reunir,Pres,3,pl,reúnen
160,reunir,Fut,3,sg,reunirá
160,reunir,Fut,3,pl,reunirán
161,morir,Past,3,sg,murió
161,morir,Past,3,pl,murieron
161,morir,Imperfect,3,sg,moría
161,morir,Imperfect,3,pl,morían
161,morir,Pres,3,sg,muere
161,morir,Pres,3,pl,mueren
161,morir,Fut,3,sg,morirá
161,morir,Fut,3,pl,morirán
162,advertir,Past,3,sg,advirtió
162,advertir,Past,3,pl,advirtieron
162,advertir,Imperfect,3,sg,advertía
162,advertir,Imperfect,3,pl,advertían
162,advertir,Pres,3,sg,advierte
162,advertir,Pres,3,pl,advierten
162,advertir,Fut,3,sg,advertirá
162,advertir,Fut,3,pl,advertirán
163,constituir,Past,3,sg,constituyó
163,constituir,Past,3,pl,constituyeron
163,constituir,Imperfect,3,sg,constituía
163,constituir,Imperfect,3,pl,constituían
163,constituir,Pres,3,sg,constituye
163,constituir,Pres,3,pl,constituyen
163,constituir,Fut,3,sg,constituirá
163,constituir,Fut,3,pl,constituirán
164,establecer,Past,3,sg,estableció
164,establecer,Past,3,pl,establecieron
164,establecer,Imperfect,3,sg,establecía
164,establecer,Imperfect,3,pl,establecían
164,establecer,Pres,3,sg,establece
164,establecer,Pres,3,pl,establecen
164,establecer,Fut,3,sg,establecerá
164,establecer,Fut,3,pl,establecerán
165,separar,Past,3,sg,separó
165,separar,Past,3,pl,separaron
165,separar,Imperfect,3,sg,separaba
165,separar,Imperfect,3,pl,separaban
165,separar,Pres,3,sg,separa
165,separar,Pres,3,pl,separan
165,separar,Fut,3,sg,separará
165,separar,Fut,3,pl,separarán
166,residir,Past,3,sg,residió
166,residir,Past,3,pl,residieron
166,residir,Imperfect,3,sg,residía
166,residir,Imperfect,3,pl,residían
166,residir,Pres,3,sg,reside
166,residir,Pres,3,pl,residen
166,residir,Fut,3,sg,residirá
166,residir,Fut,3,pl,residirán
167,explicar,Past,3,sg,explicó
167,explicar,Past,3,pl,explicaron
167,explicar,Imperfect,3,sg,explicaba
167,explicar,Imperfect,3,pl,explicaban
167,explicar,Pres,3,sg,explica
167,explicar,Pres,3,pl,explican
167,explicar,Fut,3,sg,explicará
167,explicar,Fut,3,pl,explicarán
168,introducir,Past,3,sg,introdujo
168,introducir,Past,3,pl,introdujeron
168,introducir,Imperfect,3,sg,introducía
168,introducir,Imperfect,3,pl,introducían
168,introducir,Pres,3,sg,introduce
168,introducir,Pres,3,pl,introducen
168,introducir,Fut,3,sg,introducirá
168,introducir,Fut,3,pl,introducirán
170,redactar,Past,3,sg,redactó
170,redactar,Past,3,pl,redactaron
170,redactar,Imperfect,3,sg,redactaba
170,redactar,Imperfect,3,pl,redactaban
170,redactar,Pres,3,sg,redacta
170,redactar,Pres,3,pl,redactan
170,redactar,Fut,3,sg,redactará
170,redactar,Fut,3,pl,redactarán
171,recaer,Past,3,sg,recayó
171,recaer,Past,3,pl,recayeron
171,recaer,Imperfect,3,sg,recaía
171,recaer,Imperfect,3,pl,recaían
171,recaer,Pres,3,sg,recae
171,recaer,Pres,3,pl,recaen
171,recaer,Fut,3,sg,recaerá
171,recaer,Fut,3,pl,recaerán
172,lavar,Past,3,sg,lavó
172,lavar,Past,3,pl,lavaron
172,lavar,Imperfect,3,sg,lavaba
172,lavar,Imperfect,3,pl,lavaban
172,lavar,Pres,3,sg,lava
172,lavar,Pres,3,pl,lavan
172,lavar,Fut,3,sg,lavará
172,lavar,Fut,3,pl,lavarán
173,desistir,Past,3,sg,desistió
173,desistir,Past,3,pl,desistieron
173,desistir,Imperfect,3,sg,desistía
173,desistir,Imperfect,3,pl,desistían
173,desistir,Pres,3,sg,desiste
173,desistir,Pres,3,pl,desisten
173,desistir,Fut,3,sg,desistirá
173,desistir,Fut,3,pl,desistirán
174,salvar,Past,3,sg,salvó
174,salvar,Past,3,pl,salvaron
174,salvar,Imperfect,3,sg,salvaba
174,salvar,Imperfect,3,pl,salvaban
174,salvar,Pres,3,sg,salva
174,salvar,Pres,3,pl,salvan
174,salvar,Fut,3,sg,salvará
174,salvar,Fut,3,pl,salvarán
175,consistir,Past,3,sg,consistió
175,consistir,Past,3,pl,consistieron
175,consistir,Imperfect,3,sg,consistía
175,consistir,Imperfect,3,pl,consistían
175,consistir,Pres,3,sg,consiste
175,consistir,Pres,3,pl,consisten
175,consistir,Fut,3,sg,consistirá
175,consistir,Fut,3,pl,consistirán
176,batir,Past,3,sg,batió
176,batir,Past,3,pl,batieron
176,batir,Imperfect,3,sg,batía
176,batir,Imperfect,3,pl,batían
